Time_ps,RMSD_Å
0.0,0.010810463
10.0,1.1630672
20.0,1.4650471
30.0,1.549747
40.0,1.7079164
50.0,1.7423302
60.0,1.7751229
70.0,1.8245358
80.0,1.8233185
90.0,2.0581656
100.0,2.1478844
110.0,2.3065841
120.0,2.2948248
130.0,2.2674415
140.0,2.2403235
150.0,2.302908
160.0,2.256359
170.0,2.1304295
180.0,2.063043
190.0,2.1825092
200.0,2.2547786
210.0,2.1528027
220.0,2.1898594
230.0,2.3682811
240.0,2.2178056
250.0,2.3220613
