Time_ns,Helix,Sheet,Coil
0.68,0.2222222222222222,0.25555555555555554,0.5222222222222223
0.69,0.18888888888888888,0.28888888888888886,0.5222222222222223
0.7,0.2,0.28888888888888886,0.5111111111111111
0.71,0.16666666666666666,0.28888888888888886,0.5444444444444444
0.72,0.15555555555555556,0.25555555555555554,0.5888888888888889
0.73,0.2,0.25555555555555554,0.5444444444444444
0.74,0.2222222222222222,0.23333333333333334,0.5444444444444444
0.75,0.18888888888888888,0.26666666666666666,0.5444444444444444
0.76,0.15555555555555556,0.23333333333333334,0.6111111111111112
0.77,0.2111111111111111,0.24444444444444444,0.5444444444444444
0.78,0.2222222222222222,0.23333333333333334,0.5444444444444444
0.79,0.15555555555555556,0.2222222222222222,0.6222222222222222
0.8,0.18888888888888888,0.23333333333333334,0.5777777777777777
0.81,0.18888888888888888,0.24444444444444444,0.5666666666666667
0.82,0.15555555555555556,0.3,0.5444444444444444
0.83,0.2,0.23333333333333334,0.5666666666666667
0.84,0.18888888888888888,0.23333333333333334,0.5777777777777777
0.85,0.18888888888888888,0.28888888888888886,0.5222222222222223
0.86,0.18888888888888888,0.24444444444444444,0.5666666666666667
0.87,0.2222222222222222,0.23333333333333334,0.5444444444444444
0.88,0.18888888888888888,0.23333333333333334,0.5777777777777777
0.89,0.15555555555555556,0.23333333333333334,0.6111111111111112
0.9,0.23333333333333334,0.25555555555555554,0.5111111111111111
0.91,0.23333333333333334,0.23333333333333334,0.5333333333333333
0.92,0.15555555555555556,0.23333333333333334,0.6111111111111112
0.93,0.14444444444444443,0.25555555555555554,0.6
0.94,0.18888888888888888,0.28888888888888886,0.5222222222222223
0.95,0.2222222222222222,0.23333333333333334,0.5444444444444444
0.96,0.2,0.28888888888888886,0.5111111111111111
0.97,0.2,0.23333333333333334,0.5666666666666667
0.98,0.15555555555555556,0.23333333333333334,0.6111111111111112
0.99,0.14444444444444443,0.28888888888888886,0.5666666666666667
1.0,0.1111111111111111,0.28888888888888886,0.6
1.01,0.15555555555555556,0.26666666666666666,0.5777777777777777
1.02,0.18888888888888888,0.23333333333333334,0.5777777777777777
1.03,0.14444444444444443,0.28888888888888886,0.5666666666666667
1.04,0.18888888888888888,0.23333333333333334,0.5777777777777777
1.05,0.2222222222222222,0.23333333333333334,0.5444444444444444
1.06,0.14444444444444443,0.23333333333333334,0.6222222222222222
1.07,0.15555555555555556,0.23333333333333334,0.6111111111111112
1.08,0.17777777777777778,0.25555555555555554,0.5666666666666667
1.09,0.1111111111111111,0.25555555555555554,0.6333333333333333
1.1,0.2222222222222222,0.25555555555555554,0.5222222222222223
1.11,0.1111111111111111,0.28888888888888886,0.6
1.12,0.15555555555555556,0.23333333333333334,0.6111111111111112
1.13,0.15555555555555556,0.28888888888888886,0.5555555555555556
1.14,0.14444444444444443,0.28888888888888886,0.5666666666666667
1.15,0.1111111111111111,0.28888888888888886,0.6
1.16,0.1111111111111111,0.28888888888888886,0.6
1.17,0.1111111111111111,0.23333333333333334,0.6555555555555556
1.18,0.17777777777777778,0.23333333333333334,0.5888888888888889
1.19,0.15555555555555556,0.25555555555555554,0.5888888888888889
1.2,0.14444444444444443,0.23333333333333334,0.6222222222222222
1.21,0.14444444444444443,0.25555555555555554,0.6
1.22,0.17777777777777778,0.25555555555555554,0.5666666666666667
1.23,0.1111111111111111,0.23333333333333334,0.6555555555555556
1.24,0.18888888888888888,0.25555555555555554,0.5555555555555556
1.25,0.2,0.23333333333333334,0.5666666666666667
1.26,0.14444444444444443,0.23333333333333334,0.6222222222222222
1.27,0.17777777777777778,0.25555555555555554,0.5666666666666667
1.28,0.18888888888888888,0.25555555555555554,0.5555555555555556
1.29,0.18888888888888888,0.3,0.5111111111111111
1.3,0.16666666666666666,0.25555555555555554,0.5777777777777777
1.31,0.13333333333333333,0.23333333333333334,0.6333333333333333
1.32,0.18888888888888888,0.25555555555555554,0.5555555555555556
1.33,0.14444444444444443,0.3,0.5555555555555556
1.34,0.2222222222222222,0.23333333333333334,0.5444444444444444
1.35,0.2,0.23333333333333334,0.5666666666666667
1.36,0.15555555555555556,0.25555555555555554,0.5888888888888889
1.37,0.2,0.23333333333333334,0.5666666666666667
1.38,0.18888888888888888,0.24444444444444444,0.5666666666666667
1.39,0.2222222222222222,0.23333333333333334,0.5444444444444444
1.4,0.18888888888888888,0.28888888888888886,0.5222222222222223
1.41,0.2222222222222222,0.23333333333333334,0.5444444444444444
1.42,0.18888888888888888,0.23333333333333334,0.5777777777777777
1.43,0.15555555555555556,0.23333333333333334,0.6111111111111112
1.44,0.15555555555555556,0.25555555555555554,0.5888888888888889
1.45,0.15555555555555556,0.23333333333333334,0.6111111111111112
1.46,0.1111111111111111,0.23333333333333334,0.6555555555555556
1.47,0.14444444444444443,0.23333333333333334,0.6222222222222222
1.48,0.2222222222222222,0.24444444444444444,0.5333333333333333
1.49,0.18888888888888888,0.23333333333333334,0.5777777777777777
1.5,0.2222222222222222,0.26666666666666666,0.5111111111111111
1.51,0.14444444444444443,0.3,0.5555555555555556
1.52,0.15555555555555556,0.25555555555555554,0.5888888888888889
1.53,0.17777777777777778,0.23333333333333334,0.5888888888888889
1.54,0.2222222222222222,0.28888888888888886,0.4888888888888889
1.55,0.23333333333333334,0.23333333333333334,0.5333333333333333
1.56,0.14444444444444443,0.23333333333333334,0.6222222222222222
1.57,0.1111111111111111,0.3,0.5888888888888889
1.58,0.2,0.25555555555555554,0.5444444444444444
1.59,0.15555555555555556,0.25555555555555554,0.5888888888888889
1.6,0.18888888888888888,0.26666666666666666,0.5444444444444444
1.61,0.23333333333333334,0.23333333333333334,0.5333333333333333
1.62,0.14444444444444443,0.23333333333333334,0.6222222222222222
1.63,0.18888888888888888,0.24444444444444444,0.5666666666666667
1.64,0.14444444444444443,0.23333333333333334,0.6222222222222222
1.65,0.18888888888888888,0.25555555555555554,0.5555555555555556
1.66,0.18888888888888888,0.25555555555555554,0.5555555555555556
1.67,0.18888888888888888,0.23333333333333334,0.5777777777777777
1.68,0.18888888888888888,0.24444444444444444,0.5666666666666667
1.69,0.17777777777777778,0.3,0.5222222222222223
1.7,0.14444444444444443,0.25555555555555554,0.6
1.71,0.1111111111111111,0.25555555555555554,0.6333333333333333
1.72,0.14444444444444443,0.23333333333333334,0.6222222222222222
1.73,0.17777777777777778,0.28888888888888886,0.5333333333333333
1.74,0.15555555555555556,0.23333333333333334,0.6111111111111112
1.75,0.18888888888888888,0.23333333333333334,0.5777777777777777
1.76,0.14444444444444443,0.28888888888888886,0.5666666666666667
1.77,0.18888888888888888,0.23333333333333334,0.5777777777777777
1.78,0.14444444444444443,0.23333333333333334,0.6222222222222222
1.79,0.14444444444444443,0.23333333333333334,0.6222222222222222
1.8,0.14444444444444443,0.23333333333333334,0.6222222222222222
1.81,0.1111111111111111,0.25555555555555554,0.6333333333333333
1.82,0.14444444444444443,0.25555555555555554,0.6
1.83,0.17777777777777778,0.3,0.5222222222222223
1.84,0.17777777777777778,0.28888888888888886,0.5333333333333333
1.85,0.14444444444444443,0.28888888888888886,0.5666666666666667
1.86,0.17777777777777778,0.28888888888888886,0.5333333333333333
1.87,0.15555555555555556,0.3,0.5444444444444444
1.88,0.17777777777777778,0.23333333333333334,0.5888888888888889
1.89,0.1111111111111111,0.23333333333333334,0.6555555555555556
1.9,0.17777777777777778,0.23333333333333334,0.5888888888888889
1.91,0.17777777777777778,0.23333333333333334,0.5888888888888889
1.92,0.14444444444444443,0.23333333333333334,0.6222222222222222
1.93,0.14444444444444443,0.23333333333333334,0.6222222222222222
1.94,0.1111111111111111,0.25555555555555554,0.6333333333333333
1.95,0.14444444444444443,0.23333333333333334,0.6222222222222222
1.96,0.23333333333333334,0.23333333333333334,0.5333333333333333
1.97,0.17777777777777778,0.23333333333333334,0.5888888888888889
1.98,0.17777777777777778,0.23333333333333334,0.5888888888888889
1.99,0.15555555555555556,0.25555555555555554,0.5888888888888889
2.0,0.18888888888888888,0.25555555555555554,0.5555555555555556
2.01,0.16666666666666666,0.26666666666666666,0.5666666666666667
2.02,0.18888888888888888,0.26666666666666666,0.5444444444444444
2.03,0.15555555555555556,0.23333333333333334,0.6111111111111112
2.04,0.1111111111111111,0.25555555555555554,0.6333333333333333
2.05,0.14444444444444443,0.25555555555555554,0.6
2.06,0.2222222222222222,0.28888888888888886,0.4888888888888889
2.07,0.17777777777777778,0.25555555555555554,0.5666666666666667
2.08,0.23333333333333334,0.3,0.4666666666666667
2.09,0.15555555555555556,0.23333333333333334,0.6111111111111112
2.1,0.2222222222222222,0.25555555555555554,0.5222222222222223
2.11,0.18888888888888888,0.26666666666666666,0.5444444444444444
2.12,0.18888888888888888,0.25555555555555554,0.5555555555555556
2.13,0.18888888888888888,0.26666666666666666,0.5444444444444444
2.14,0.2222222222222222,0.25555555555555554,0.5222222222222223
2.15,0.14444444444444443,0.24444444444444444,0.6111111111111112
2.16,0.17777777777777778,0.23333333333333334,0.5888888888888889
2.17,0.18888888888888888,0.26666666666666666,0.5444444444444444
2.18,0.18888888888888888,0.23333333333333334,0.5777777777777777
2.19,0.18888888888888888,0.28888888888888886,0.5222222222222223
2.2,0.1111111111111111,0.25555555555555554,0.6333333333333333
2.21,0.23333333333333334,0.24444444444444444,0.5222222222222223
2.22,0.15555555555555556,0.25555555555555554,0.5888888888888889
2.23,0.2222222222222222,0.23333333333333334,0.5444444444444444
2.24,0.14444444444444443,0.23333333333333334,0.6222222222222222
2.25,0.18888888888888888,0.23333333333333334,0.5777777777777777
2.26,0.14444444444444443,0.24444444444444444,0.6111111111111112
2.27,0.17777777777777778,0.23333333333333334,0.5888888888888889
2.28,0.18888888888888888,0.26666666666666666,0.5444444444444444
2.29,0.14444444444444443,0.24444444444444444,0.6111111111111112
2.3,0.18888888888888888,0.28888888888888886,0.5222222222222223
2.31,0.15555555555555556,0.23333333333333334,0.6111111111111112
2.32,0.14444444444444443,0.23333333333333334,0.6222222222222222
2.33,0.2222222222222222,0.28888888888888886,0.4888888888888889
2.34,0.15555555555555556,0.24444444444444444,0.6
2.35,0.15555555555555556,0.28888888888888886,0.5555555555555556
2.36,0.2222222222222222,0.23333333333333334,0.5444444444444444
2.37,0.18888888888888888,0.25555555555555554,0.5555555555555556
2.38,0.14444444444444443,0.25555555555555554,0.6
2.39,0.18888888888888888,0.23333333333333334,0.5777777777777777
2.4,0.18888888888888888,0.28888888888888886,0.5222222222222223
2.41,0.15555555555555556,0.26666666666666666,0.5777777777777777
2.42,0.2222222222222222,0.25555555555555554,0.5222222222222223
2.43,0.14444444444444443,0.25555555555555554,0.6
2.44,0.13333333333333333,0.23333333333333334,0.6333333333333333
2.45,0.16666666666666666,0.26666666666666666,0.5666666666666667
2.46,0.13333333333333333,0.28888888888888886,0.5777777777777777
2.47,0.17777777777777778,0.24444444444444444,0.5777777777777777
2.48,0.17777777777777778,0.23333333333333334,0.5888888888888889
2.49,0.1111111111111111,0.23333333333333334,0.6555555555555556
2.5,0.14444444444444443,0.25555555555555554,0.6
2.51,0.14444444444444443,0.23333333333333334,0.6222222222222222
2.52,0.18888888888888888,0.3,0.5111111111111111
2.53,0.1,0.23333333333333334,0.6666666666666666
2.54,0.2222222222222222,0.28888888888888886,0.4888888888888889
2.55,0.14444444444444443,0.23333333333333334,0.6222222222222222
2.56,0.14444444444444443,0.25555555555555554,0.6
2.57,0.14444444444444443,0.26666666666666666,0.5888888888888889
2.58,0.18888888888888888,0.3,0.5111111111111111
2.59,0.15555555555555556,0.23333333333333334,0.6111111111111112
2.6,0.1111111111111111,0.25555555555555554,0.6333333333333333
2.61,0.18888888888888888,0.23333333333333334,0.5777777777777777
2.62,0.18888888888888888,0.23333333333333334,0.5777777777777777
2.63,0.18888888888888888,0.24444444444444444,0.5666666666666667
2.64,0.17777777777777778,0.23333333333333334,0.5888888888888889
2.65,0.2111111111111111,0.28888888888888886,0.5
2.66,0.18888888888888888,0.28888888888888886,0.5222222222222223
2.67,0.14444444444444443,0.23333333333333334,0.6222222222222222
2.68,0.18888888888888888,0.25555555555555554,0.5555555555555556
2.69,0.18888888888888888,0.24444444444444444,0.5666666666666667
2.7,0.18888888888888888,0.25555555555555554,0.5555555555555556
2.71,0.2222222222222222,0.23333333333333334,0.5444444444444444
2.72,0.17777777777777778,0.28888888888888886,0.5333333333333333
2.73,0.17777777777777778,0.24444444444444444,0.5777777777777777
2.74,0.18888888888888888,0.23333333333333334,0.5777777777777777
2.75,0.17777777777777778,0.24444444444444444,0.5777777777777777
2.76,0.14444444444444443,0.23333333333333334,0.6222222222222222
2.77,0.1111111111111111,0.23333333333333334,0.6555555555555556
2.78,0.17777777777777778,0.3,0.5222222222222223
2.79,0.18888888888888888,0.23333333333333334,0.5777777777777777
2.8,0.18888888888888888,0.23333333333333334,0.5777777777777777
2.81,0.2222222222222222,0.25555555555555554,0.5222222222222223
2.82,0.18888888888888888,0.23333333333333334,0.5777777777777777
2.83,0.18888888888888888,0.25555555555555554,0.5555555555555556
2.84,0.15555555555555556,0.25555555555555554,0.5888888888888889
2.85,0.18888888888888888,0.23333333333333334,0.5777777777777777
2.86,0.18888888888888888,0.23333333333333334,0.5777777777777777
2.87,0.1111111111111111,0.25555555555555554,0.6333333333333333
2.88,0.24444444444444444,0.24444444444444444,0.5111111111111111
2.89,0.14444444444444443,0.26666666666666666,0.5888888888888889
2.9,0.17777777777777778,0.25555555555555554,0.5666666666666667
2.91,0.16666666666666666,0.25555555555555554,0.5777777777777777
2.92,0.2,0.25555555555555554,0.5444444444444444
2.93,0.23333333333333334,0.26666666666666666,0.5
2.94,0.15555555555555556,0.23333333333333334,0.6111111111111112
2.95,0.18888888888888888,0.28888888888888886,0.5222222222222223
2.96,0.1111111111111111,0.28888888888888886,0.6
2.97,0.2222222222222222,0.23333333333333334,0.5444444444444444
2.98,0.23333333333333334,0.28888888888888886,0.4777777777777778
2.99,0.18888888888888888,0.25555555555555554,0.5555555555555556
3.0,0.15555555555555556,0.23333333333333334,0.6111111111111112
3.01,0.15555555555555556,0.28888888888888886,0.5555555555555556
3.02,0.16666666666666666,0.25555555555555554,0.5777777777777777
3.03,0.2,0.25555555555555554,0.5444444444444444
3.04,0.2222222222222222,0.23333333333333334,0.5444444444444444
3.05,0.14444444444444443,0.28888888888888886,0.5666666666666667
3.06,0.2,0.28888888888888886,0.5111111111111111
3.07,0.1111111111111111,0.25555555555555554,0.6333333333333333
3.08,0.14444444444444443,0.25555555555555554,0.6
3.09,0.14444444444444443,0.23333333333333334,0.6222222222222222
3.1,0.1111111111111111,0.25555555555555554,0.6333333333333333
3.11,0.14444444444444443,0.25555555555555554,0.6
3.12,0.17777777777777778,0.23333333333333334,0.5888888888888889
3.13,0.18888888888888888,0.26666666666666666,0.5444444444444444
3.14,0.1111111111111111,0.3,0.5888888888888889
3.15,0.17777777777777778,0.25555555555555554,0.5666666666666667
3.16,0.1111111111111111,0.25555555555555554,0.6333333333333333
3.17,0.14444444444444443,0.25555555555555554,0.6
3.18,0.1111111111111111,0.25555555555555554,0.6333333333333333
3.19,0.14444444444444443,0.25555555555555554,0.6
3.2,0.1111111111111111,0.24444444444444444,0.6444444444444445
3.21,0.14444444444444443,0.28888888888888886,0.5666666666666667
3.22,0.14444444444444443,0.23333333333333334,0.6222222222222222
3.23,0.15555555555555556,0.28888888888888886,0.5555555555555556
3.24,0.1111111111111111,0.26666666666666666,0.6222222222222222
3.25,0.15555555555555556,0.23333333333333334,0.6111111111111112
3.26,0.14444444444444443,0.25555555555555554,0.6
3.27,0.1111111111111111,0.24444444444444444,0.6444444444444445
3.28,0.15555555555555556,0.3,0.5444444444444444
3.29,0.15555555555555556,0.3,0.5444444444444444
3.3,0.23333333333333334,0.25555555555555554,0.5111111111111111
3.31,0.18888888888888888,0.23333333333333334,0.5777777777777777
3.32,0.14444444444444443,0.25555555555555554,0.6
3.33,0.1111111111111111,0.25555555555555554,0.6333333333333333
3.34,0.2222222222222222,0.25555555555555554,0.5222222222222223
3.35,0.18888888888888888,0.25555555555555554,0.5555555555555556
3.36,0.12222222222222222,0.26666666666666666,0.6111111111111112
3.37,0.17777777777777778,0.25555555555555554,0.5666666666666667
3.38,0.07777777777777778,0.25555555555555554,0.6666666666666666
3.39,0.1111111111111111,0.25555555555555554,0.6333333333333333
3.4,0.13333333333333333,0.2222222222222222,0.6444444444444445
3.41,0.14444444444444443,0.23333333333333334,0.6222222222222222
3.42,0.17777777777777778,0.25555555555555554,0.5666666666666667
3.43,0.14444444444444443,0.24444444444444444,0.6111111111111112
3.44,0.16666666666666666,0.23333333333333334,0.6
3.45,0.14444444444444443,0.25555555555555554,0.6
3.46,0.1111111111111111,0.23333333333333334,0.6555555555555556
3.47,0.15555555555555556,0.23333333333333334,0.6111111111111112
3.48,0.15555555555555556,0.25555555555555554,0.5888888888888889
3.49,0.18888888888888888,0.23333333333333334,0.5777777777777777
3.5,0.14444444444444443,0.23333333333333334,0.6222222222222222
3.51,0.17777777777777778,0.23333333333333334,0.5888888888888889
3.52,0.1111111111111111,0.28888888888888886,0.6
3.53,0.14444444444444443,0.28888888888888886,0.5666666666666667
3.54,0.14444444444444443,0.28888888888888886,0.5666666666666667
3.55,0.14444444444444443,0.28888888888888886,0.5666666666666667
3.56,0.2222222222222222,0.28888888888888886,0.4888888888888889
3.57,0.2222222222222222,0.25555555555555554,0.5222222222222223
3.58,0.18888888888888888,0.23333333333333334,0.5777777777777777
3.59,0.18888888888888888,0.25555555555555554,0.5555555555555556
3.6,0.18888888888888888,0.24444444444444444,0.5666666666666667
3.61,0.18888888888888888,0.26666666666666666,0.5444444444444444
3.62,0.23333333333333334,0.24444444444444444,0.5222222222222223
3.63,0.23333333333333334,0.25555555555555554,0.5111111111111111
3.64,0.17777777777777778,0.25555555555555554,0.5666666666666667
3.65,0.18888888888888888,0.26666666666666666,0.5444444444444444
3.66,0.15555555555555556,0.23333333333333334,0.6111111111111112
3.67,0.18888888888888888,0.25555555555555554,0.5555555555555556
3.68,0.1111111111111111,0.23333333333333334,0.6555555555555556
3.69,0.2,0.25555555555555554,0.5444444444444444
3.7,0.18888888888888888,0.25555555555555554,0.5555555555555556
3.71,0.18888888888888888,0.28888888888888886,0.5222222222222223
3.72,0.18888888888888888,0.25555555555555554,0.5555555555555556
3.73,0.18888888888888888,0.23333333333333334,0.5777777777777777
3.74,0.15555555555555556,0.24444444444444444,0.6
3.75,0.15555555555555556,0.23333333333333334,0.6111111111111112
3.76,0.2,0.25555555555555554,0.5444444444444444
3.77,0.17777777777777778,0.23333333333333334,0.5888888888888889
3.78,0.14444444444444443,0.23333333333333334,0.6222222222222222
3.79,0.18888888888888888,0.28888888888888886,0.5222222222222223
3.8,0.18888888888888888,0.25555555555555554,0.5555555555555556
3.81,0.15555555555555556,0.25555555555555554,0.5888888888888889
3.82,0.15555555555555556,0.28888888888888886,0.5555555555555556
3.83,0.15555555555555556,0.3,0.5444444444444444
3.84,0.15555555555555556,0.28888888888888886,0.5555555555555556
3.85,0.15555555555555556,0.24444444444444444,0.6
3.86,0.18888888888888888,0.24444444444444444,0.5666666666666667
3.87,0.2222222222222222,0.23333333333333334,0.5444444444444444
3.88,0.2222222222222222,0.23333333333333334,0.5444444444444444
3.89,0.15555555555555556,0.23333333333333334,0.6111111111111112
3.9,0.18888888888888888,0.23333333333333334,0.5777777777777777
3.91,0.18888888888888888,0.23333333333333334,0.5777777777777777
3.92,0.14444444444444443,0.23333333333333334,0.6222222222222222
3.93,0.23333333333333334,0.23333333333333334,0.5333333333333333
3.94,0.14444444444444443,0.23333333333333334,0.6222222222222222
3.95,0.14444444444444443,0.23333333333333334,0.6222222222222222
3.96,0.17777777777777778,0.28888888888888886,0.5333333333333333
3.97,0.2222222222222222,0.26666666666666666,0.5111111111111111
3.98,0.16666666666666666,0.25555555555555554,0.5777777777777777
3.99,0.2222222222222222,0.25555555555555554,0.5222222222222223
4.0,0.23333333333333334,0.3,0.4666666666666667
4.01,0.2,0.25555555555555554,0.5444444444444444
4.02,0.14444444444444443,0.23333333333333334,0.6222222222222222
4.03,0.24444444444444444,0.23333333333333334,0.5222222222222223
4.04,0.1111111111111111,0.25555555555555554,0.6333333333333333
4.05,0.16666666666666666,0.25555555555555554,0.5777777777777777
4.06,0.2,0.25555555555555554,0.5444444444444444
4.07,0.18888888888888888,0.26666666666666666,0.5444444444444444
4.08,0.18888888888888888,0.23333333333333334,0.5777777777777777
4.09,0.17777777777777778,0.23333333333333334,0.5888888888888889
4.1,0.14444444444444443,0.23333333333333334,0.6222222222222222
4.11,0.15555555555555556,0.25555555555555554,0.5888888888888889
4.12,0.18888888888888888,0.25555555555555554,0.5555555555555556
4.13,0.18888888888888888,0.23333333333333334,0.5777777777777777
4.14,0.18888888888888888,0.25555555555555554,0.5555555555555556
4.15,0.15555555555555556,0.28888888888888886,0.5555555555555556
4.16,0.15555555555555556,0.25555555555555554,0.5888888888888889
4.17,0.15555555555555556,0.23333333333333334,0.6111111111111112
4.18,0.15555555555555556,0.25555555555555554,0.5888888888888889
4.19,0.18888888888888888,0.25555555555555554,0.5555555555555556
4.2,0.23333333333333334,0.23333333333333334,0.5333333333333333
4.21,0.18888888888888888,0.23333333333333334,0.5777777777777777
4.22,0.18888888888888888,0.25555555555555554,0.5555555555555556
4.23,0.15555555555555556,0.23333333333333334,0.6111111111111112
4.24,0.2,0.28888888888888886,0.5111111111111111
4.25,0.2222222222222222,0.25555555555555554,0.5222222222222223
4.26,0.15555555555555556,0.23333333333333334,0.6111111111111112
4.27,0.18888888888888888,0.28888888888888886,0.5222222222222223
4.28,0.14444444444444443,0.23333333333333334,0.6222222222222222
4.29,0.14444444444444443,0.23333333333333334,0.6222222222222222
4.3,0.17777777777777778,0.3,0.5222222222222223
4.31,0.17777777777777778,0.26666666666666666,0.5555555555555556
4.32,0.15555555555555556,0.23333333333333334,0.6111111111111112
4.33,0.18888888888888888,0.23333333333333334,0.5777777777777777
4.34,0.17777777777777778,0.23333333333333334,0.5888888888888889
4.35,0.1111111111111111,0.25555555555555554,0.6333333333333333
4.36,0.2222222222222222,0.25555555555555554,0.5222222222222223
4.37,0.18888888888888888,0.23333333333333334,0.5777777777777777
4.38,0.15555555555555556,0.28888888888888886,0.5555555555555556
4.39,0.14444444444444443,0.3,0.5555555555555556
4.4,0.18888888888888888,0.23333333333333334,0.5777777777777777
4.41,0.2222222222222222,0.3,0.4777777777777778
4.42,0.18888888888888888,0.23333333333333334,0.5777777777777777
4.43,0.18888888888888888,0.24444444444444444,0.5666666666666667
4.44,0.2222222222222222,0.25555555555555554,0.5222222222222223
4.45,0.14444444444444443,0.23333333333333334,0.6222222222222222
4.46,0.2,0.26666666666666666,0.5333333333333333
4.47,0.1111111111111111,0.25555555555555554,0.6333333333333333
4.48,0.14444444444444443,0.28888888888888886,0.5666666666666667
4.49,0.23333333333333334,0.3,0.4666666666666667
4.5,0.2222222222222222,0.23333333333333334,0.5444444444444444
4.51,0.2222222222222222,0.23333333333333334,0.5444444444444444
4.52,0.18888888888888888,0.23333333333333334,0.5777777777777777
4.53,0.23333333333333334,0.23333333333333334,0.5333333333333333
4.54,0.18888888888888888,0.23333333333333334,0.5777777777777777
4.55,0.17777777777777778,0.28888888888888886,0.5333333333333333
4.56,0.18888888888888888,0.23333333333333334,0.5777777777777777
4.57,0.2222222222222222,0.28888888888888886,0.4888888888888889
4.58,0.2222222222222222,0.23333333333333334,0.5444444444444444
4.59,0.14444444444444443,0.25555555555555554,0.6
4.6,0.2222222222222222,0.23333333333333334,0.5444444444444444
4.61,0.23333333333333334,0.25555555555555554,0.5111111111111111
4.62,0.23333333333333334,0.24444444444444444,0.5222222222222223
4.63,0.17777777777777778,0.25555555555555554,0.5666666666666667
